label,text
0,- 100 g de farine - 200 g de roquefort - 3 oeufs - 100 ml de lait  - 50 ml d'huile - 1 sachet de levure
2,- Pour le gâteau : - 850 g de marrons entiers (2 boîtes) - 3 sachets de sucre vanillé naturel - 3 cuillères à soupe de sucre semoule - 1 l de lait - 180 g de beurre - Pour le nappage chocolat : - 200 g de chocolat noir - 250 g de beurre tendre coupé en morceaux - 2 œufs selon calibre
0,- 2 avocats - 2 tranches de jambon de parme (cru) - 1 grappe de raisin blanc ferme - 50 g de roquefort - 1 citron - vinaigre de xéres - huile d'olive ou de noix - sel et poivre
2,- 1 pot de yaourt - 2 pots de yaourt de cassonade ou sucre roux + un peu pour le moule et la finition - 3 pots de yaourt de farine tamisée - 2 œufs entiers - 1/2 pot de yaourt d'huile d'arachide ou de tournesol       - 4 pommes de taille moyenne - 40 g de rhum (plus ou moins selon le goût) - 80 g de chocolat râpé (ou de cacao selon les goûts)   - 1 sachet entier de levure    - 1 orange de taille moyenne (on peut ajouter son zeste si elle n'est pas traitée) - cannelle - 1 pincée de sel
1,- 1 cuillère à soupe d'huile végétale - 500 g de bœuf haché - 1 oignon jaune finement haché - 2 gousses d'ail pilées - 1 carotte coupé en dés (ou une patate douce) - 1 cuillère à soupe de curry (suivant les goûts) - 150 g de champignons émincées - 25 cl de bouillon de légumes - 440 g de pâtes aux œufs - 60 g de petits pois
2,- 1 pâte sablée - 250 g de mascarpone - 2 œufs - 30 g de sucre (3 cuillères à soupe) - 5 cl de crème fraîche (1 cuillères à soupe) - 2 poires - 100 g de pépites de chocolat - 10 g de chapelure - 10 g de poudre d'amande
2,- 4 bananes - 1 sachet de sucre vanillé - 2 cuillères à soupe de rhum brun - 2 cuillères à soupe de noix de coco râpée - 1 filet de jus de citron vert
1,"- 1 pintade de 1,5 kg - 20 feuilles de brick - 1 kg d'oignons - 12 œufs + 1 pour coller - 200 g d'amandes  - 1 bouquet de coriandre fraîche - 1 bouquet de persil plat - 1 verre d'huile + de l'huile pour friture - 3 cuillères à soupe de sucre semoule + du sucre glace pour décorer - 3 cuillères à soupe de miel  - sel, poivre (peu) - safran - 1 cuillère à soupe de cannelle + cannelle pour décorer - 1 cuillère à soupe de gingembre - 100 g de beurre"
2,- 500 g de chocolat noir - 1 l de jus de pommes
2,"- pâte à gâteau : j'utilise la recette du gâteau marbré Marmiton qui est excellente, et je multiplie les proportions par 1,5 - moule à cake (pour les remparts) - mini moule à cake (pour les créneaux) - moules à darioles (pour les tours)Pour le glaçage :  - 150 g de chocolat au lait - 150 g de chocolat blanc - Pour la décoration : - smarties - bonbons en tous genres - petits drapeaux..."
1,"- 1 cuillère à soupe de beurre - 50 g de viande séchée des Grisons en petits dés - 150 g de carottes en petits dés - 150 g de céleri en petits dés - 150 g de poireau coupé en quatre dans le sens de la longueur, puis en lamelles d'environ 4 mm - 100 g d'orge perlé - 1 oignon, piqué de 1 feuille de laurier et de 1 clou de girofle - 1 petit pied de veau, rincé à l'eau froide - 1 litre de bouillon de légumes - 5 dl d'eau - sel, à volonté - un peu de poivre du moulin - 1 bouquet de ciboulette ciselée"
0,"- 1,2 kg de courgettes - 4 oeufs - 35 g de beurre - 30 cl de crème - 1/2 bouquet de persil frais - 1/2 bouquet de menthe fraîche - 1/2 bouquet de cerfeuil frais - 2 pincées de piment de Cayenne - sel, poivre - Pour la sauce : - 1 brique de coulis de tomate - le reste d’herbes fraîches - sel, poivre - 1 pincée de curry"
1,- 4 cuisses de poulets - 2 oignons - 3 gousses d'ail - 2 pommes de terre - 100 g de champignons - 12 olives vertes - 1 cuillère à café d'herbe de Provence - 1 demi cuillère à café de gingembre en poudre - 1 demi cuillère à café  de poivre noir en poudre - 1 cuillère à café de sel - 1 cuillère à café de curcuma - 2 cuillères d'huile d'olive - 3 verres d'eau  - 1 piment (facultatif)
0,- 1 chou fleur - 1/2 poivron rouge - 1 petite pomme de terre type bintje - 2 cubes de volaille - 2 oignons - un peu de persil pour la déco - 1 berlingot de crème
1,"- 4 croissants - 4 tranches de jambon - 20 cl de crème fraîche épaisse ou semi-épaisse - Curry en poudre - 100 g de gruyère - sel, poivre"
0,- 1 rouleau de pâte feuilletée - 2 gousses d'ail  - 2 belles pommes de terre - 200 g d'un reste de poulet - 1 tomate moyenne - 25 cl de crème fraîche  - 2 oeufs - 50 g d'emmental - herbes de Provence - sel - poivre
0,"- 2 avocats - 1 pamplemousse pomelos rose - 1 boite de 170 g de miettes de crabe - 1 boite de 150 g de petites crevettes (ou queues d'écrevisses)Pour la sauce vinaigrette : - 3 cuillères à soupe d'huile - 1 cuillère à soupe de vinaigre de Xérès - 1/2 cuillère à café de moutarde - sel, poivre"
1,- 750 g de pâtes à farcir (conchigliones ou autres) - 600 g de veau haché - 3 gousses d'ail - 15 cl d'huile - 2 oeufs - 3 oignons - 3 grandes boîtes de tomates pelées - 150 g de gruyère râpé ou de parmesan - 75 g de mie de pain - 3 cuillères à soupe de lait - 30 g de beurre - 1 cuillère à café d'origan - sel et poivre
1,"- 500 g de pennoni (ou penne) - 120 g de pistaches décortiquées et non salées - 150 g d'olives noires dénoyautées - 150 g de parmesan et quelques copeaux pour la décoration - 2 à 3 cuillères à soupe de jus de citron jaune - 15 cl d'huile d'olive - poivre, sel"
1,"- 100 g de pain - 3 oeufs - 80 g de jambon blanc - 100 g de reblochon - 50 cl de lait - 30 g de beurre - quelques brins de ciboulette - 3 extrémités de marjolaine - Sel, poivre"
2,"- 2 cuillères à soupe de beurre - 3 cuillères à soupe de sucre semoule - 2 dl de flocons d'avoine - 1 cuillère à café de cardamome pillée - 2 dl de yaourt pour cuisine - 2 cuillères à soupe de miel liquide - 1/2 l de fruits rouges frais (framboises, myrtilles,...)"
2,- 200 g de margarine - 170 g de sucre - 3 oeufs - 180 g de farine - 1 sachet de levure chimique
2,- 150 g beurre ou margarine ramolli - 400 g farine - 1/2 cuillères à café de sel - 1 sachet de levure de boulangerie lyophilisée - 60 g sucre fin - 20 cl de lait tiède - le zeste râpé d'un citron (facultatif)  - 3 œufs battus - 110 g raisins secs
1,- 3 aubergines - 4 poivrons rouges - 4 anchois - 50 g d'olives de Nice - 8 cl d'huile d'olive - ail - basilic - sel et poivre
0,- 4 carottes - 100 g de miettes de thon à l'huile - 1 œuf - huile (pas d'olive mais neutre) - sel - poivre
0,"- 2 navets blancs - 2 petites pommes Granny Smith - 1 grosse poignée de radis roses (j'ai utilisé des radis ronds car je n'avais que ça) - jus de citron - Pour la vinaigrette à l'orange : - 1 orange pressée (de préférence maltaise, juteuse, douce et parfumée) - 2 cuillerées à soupe de vinaigre balsamique (ou pourquoi pas, de cidre) - 1 cuillère à soupe de moutarde - 1 cuillère à café de miel - 1 pincée de poivre noir"
0,- 1 mâche  - 200 g de chèvre (1 bûche) - 4 tranches de jambon de pays  - 1 cuillère à soupe de moutarde - 3 cuillère à soupe d'huile d'olive - sel  - poivre
2,- 375 g de mirabelles - 3 oeufs - 130 g de sucre en poudre - 150 g de fromage blanc très épais - 120 g de farine - 1 cuillère à café de levure chimique - 35 g de beurre
2,- 100 g de sucre	 - 1 sachet de sucre vanillé - 3 œufs	 - 1/2 sachet de levure - 125 g de farine	 - 1/2 verre d'huile - 2 pommes	 - 2 kiwis
2,- 3 bananes mûres - 80 g de farine - 125 g de poudre d'amandes - 50 g de beurre - 150 g de sucre de canne - 2 oeufs - 1 sachet de levure - 1 pincée de sel
1,"- 500 g de Tagliatelles - 1  brocoli - 150 g de gorgonzola - 100 g de parmesan non râpé - 150 g de lardons allumettes - 20 cl de crème fraîche - sel, poivre - 2/3 cuillères à soupe de vin blanc (facultatif)"
0,- 10 feuilles de bricks coupées en 2 - 350 g de viande de boeuf hachée (steack haché non compacté) - 1 poireau - beurre - sel et poivre - curry
2,- 3 pommes - 1 pâte feuilletée - 1 oeuf - 10 cl de crème liquide - 1 tablette de chocolat au riz soufflé - 1 grosse cuillère de nutella
0,- 1 kg de tomates - 500 g de petits oignons - 1 l de bouillon (en cube) - 125 g de vermicelle - 1 gousse d'ail - un peu de sarriette (facultatif) - 2 cuillères à soupe d'huile d'olive - 100 g de gruyère râpé - sel et poivre
1,- 2 l de moules - 2 tranches de lard fumé - 3 oignons - 15 cl de vin blanc sec - 30 g de crème fraîche - 1 bouquet garni - sel et poivre
1,- 1kg de gnocchi  - 1 reblochon  - 2 oignons - 200 g de lardons fumé - 10 cl de crème fraîche
1,"- 1,5 litres de vin blanc d'Alsace (de type Riesling) - 1 oignon blanc - laurier - thym - 2 clous de girofle - baies de genièvre - poivre en grains - 1 feuille de sauge - 1,2 kg de quasi de veau"
0,- 1/4 de brie - 8 feuilles de brick - moutarde douce - 1 oeuf
1,- 4 tranches de foie de veau - 2 oignons - 20 cl de vin blanc sec - 45 g de beurre - sel et poivre
1,- 300 g de brocolis détaillés en rosettes - 2 oignons de primptemps coupé en rouelles - 3 carottes coupées en bâtonnets fins - 2 gousses d'ail - un morceau de gingembre de la taille d'une noix - 400 g de viande de dinde (poitrine) - 50 g de pousse de haricots mungo - jus de citron - sauce soja - 2-3 piments partagés dans la longueur
1,"- 1 beau poulet découpé en morceaux et dont on retire la peau au maximum - 3 citrons - 1 oignon moyen - 2 gousses d'ail - 3 bulbes de fenouil - huile d'olive - curcuma, coriandre, poivres, sel"
2,- Pour la pâte à truffes : - 100 g de chocolat noir à dessert - 50 g de beurre  - 1 jaune d'oeuf  - 70 g de sucre glace Pour les muffins : - 3 cuillères à soupe de maïzena - 1 cuillère à soupe de chocolat en poudre (éventuellement aux épices) - 1 oeuf - 1/2 sachet de levure chimique
0,"- 12 à 16 coquilles saint-jacques ultra-fraîches, vendues à la pièce chez le poissonnier ou au kilo sur le marché (attention de bien la nettoyer avant dans ce cas ). La noix doit être blanche et brillante. Sa fraîcheur est la clé de la recette - 60 à 80 g de beurre - sel ou fleur de sel et poivre du moulin"
0,"- 3 oeufs - 150 g de farine - 1 demi sachet de levure - 1 cuillère a café d'huile de tournesol - 13 cl de lait tiède - 200 g de gruyère rapé - 2 courgettes - 200 g de jambon blanc - sel,poivre"
1,- 2 gros filets mignons - huile d'olive - 15 échalotes - 1 gousse d'ail - 1 cuillère à soupe de miel
1,"- 1 boîte de cannelonis  - 250 g de mascarpone - 150 g de parmesan (+/- selon les gouts) - 1 bouquet de persil frais - 3 gousses d'ail - 1 piment de cayenne - 4 cuillères d'huile d'olive - 500 g de tomates pelées - 1 cube de bouillon - sel, poivre"
1,"- 2 gros magrets de canard - 4 cuillères à soupe de vinaigre balsamique - 3 cuillères à soupe de sucre en poudre - fleur de sel, poivre, baie rose"
0,"- 1 belle roquette - 12 Saint-jacques - 3 poires Williams - le jus de 2 citrons - 1 cuillère à soupe d'huile d'olive - sel, poivre"
1,- 1 poulet à rôtir - 50 g de beurre ou margarine - 15 cl de whisky - 10 cl de crème fraîche
2,- 20 cl de lait - 50 g de sucre - 2 feuilles de gélatine - 3 blancs d'oeufs - vanille en poudre
0,"- 1 camembert et sa boîte - sel et poivre - Pour les herbes fraîches ciselées finement, utilisées selon son goût :  - basilic - thym - aneth - romarin - persil plat - marjolaine..."
0,- 1 beau magret de canard frais avec la peau - 1 cuillère à soupe de confiture de figues noires - 3 cuillères à soupe d'un bon vinaigre balsamique - sel et poivre
2,- 210 g de beurre - 250 g de farine - 200 g de noisettes en poudre - 170 g de sucre - un sachet de sucre vanillé - environ 6 cuillères à soupe de sucre glace
0,- 2 pâtes feuilletées - 50 g de beurre  - 250 g de champignons égouttés - 3 oeufs - 2 cuillères à soupe de crème fraîche - 3 tranches de jambon blanc - 10 cl de lait  - 1 pincée de muscade - sel et poivre
2,- 250 g de farine - 150 g de beurre - 125 g de sucre en poudre - 2 g de levure chimique (environ une petite cuillère à café) - 1 gousse de vanille (facultatif) - 3 jaunes d'oeuf - 4 à 5 belles pommes Golden
2,- 2 tranches de quatre-quart - 1 boîte d'ananas au sirop (en morceaux) - 2 crème (type Danette) à la noix de coco - crème fouettée - vermicelles au chocolat (pour la décoration)
1,- 1 pâte pour tartes flambées (du site)  - 3 oignons environ - 100 g de crème fraîche environ - 1 Munster
1,"- 4 escalopes de dinde- 2 poivrons verts- 250 g de riz- 70 cl d'eau - 1 brique de purée/coulis de tomate (150-200 g)- 1 filet d'huile d'olive- sel, poivre- ail- 2 feuilles de laurier- le jus d'1 citron"
1,- 6 à 8 joues de porc - 2 boîtes de petites carottes ou 1 kg de fraîches - 1 bocal de poireaux ou 4 à 5 pieds - 1 kg de pommes de terre ou 2 choux pomme (variante) - 2 cubes de bouillon - 3 cl de pastis
1,- 300 g de viande de boeuf hachée - 1 échalote hachée - 2 cuillères à soupe d'huile d'olive - 2 cuillères à soupe de vinaigre balsamique - 1 cuillère à soupe de câpres - 1 cuillère à soupe de mélange d'herbes pour salade - poivre - tabasco
2,- 4 paquets de 24 petits beurres  - 500 g de beurre - 300 g de sucre glace - 200 g de chocolat - 2 cuillères à café de chocolat en poudre - 2 assiettes creuses de lait tiède - 6 cuillères à soupe d'eau chaude - 16 fraises - 12 de bâtonnets de réglisse bonbons
1,- 1 chou-fleur - 2 ou 3 oeufs durs (selon les goûts)  - 2 biscottes - 1 noisette de beurre pour la cuisson
1,- environ 400 g de merguez - 1 boite de tomates aux legumes - 2 oignons - crème fraîche - huile d'olive (2 cuillères à soupe) - 500 g de pâtes genre pennes
1,- 4 tranches de lotte - 25 g de beurre - 1/2 pot de crème fraîche épaisse - 1/2 à liqueur de cognac - 1/2 cuillère à café de poivre vert - farine - sel
1,- 800 g de gigot d'agneau en morceaux - 1 poivron rouge et 1 poivron jaune - 2 oignons - 3 gousses d'ail - 15 cl de vin blanc sec - 3 tomates fraîches - 25 cl de bouillon de volaille (fait avec 1 cube) - 1 cuillérée à soupe de fond de veau - 2 feuilles de laurier - quelques feuilles de sauge (facultatif)
1,"- 1 pâte feuilletée - 200 g de chèvre frais - 4 cuillères à soupe de crème liquide - sel, poivre"
2,- 200 g de fromage blanc - 300 g de farine - 200 g de sucre - 15 g de sucre vanillé - 3 oeufs - 80 g d'huile - 11 g de levure - 240 ml de lait demi écrêmé - 1 citron - 1 pomme golden (ou 2 selon les goûts)
1,"- 1 canard ou 2 canettes de Barbarie, ou encore 2 petits col-vert ou 1 gros col-vert  - 150 g de beurre - 2 verres à liqueur de calvados - 1 verre à liqueur de crème fraîche - 1 l de cidre - 1 kg de bonnes pommes - 1 citron - sel et poivre"
1,- 2 steaks de thon bien épais : 150-180 g par personne - 3 kiwis - 125 g de riz basmati - 50 g de beurre - gingembre en poudre
2,- 6 pommes - 1/2 boîte de crème de marrons vanillée - 2 paquets de sucre vanillé - 10 morceaux de sucre - sucre en poudre
1,"- 1 rôti de porc déssossé dans l'épaule de 1,2 kg - 2 oignons - 3 grappes de raisin blanc type Italia (gros grains) - 25 cl de jus de raisin - 1/2 citron - 10 cl de cognac - 1 jaune d'oeuf - 25 cl de crème fraîche épaisse - 60 g de beurre - 1 cuillère à soupe d'huile - 1 cuillère à soupe de grains de genièvre - 1 branche de thym - 1 feuille de laurier - 1 branche de romarin - poivre en grains - sel de guérande"
1,- 1 pâte brisée - 1 maroilles (pas trop gros) - 250 g de fromage blanc - 250 g de crème fraîche (épaisse) - 1 petit morceau de beurre - 3 oeufs (ou 2 si gros)
1,"- 6 à 8 petites pommes de terre à peau rose - 100 g de roquefort (un morceau de bleu un peu fort fait aussi l'affaire)  - une poignée de gruyère râpé - une pâte feuilletée ou brisée dans un moule de 25 cm - un oeuf - un verre de lait - une cuillère à soupe de crème fraîche épaisse - sel, poivre du moulin"
1,"- 1 poulet - 50 g de beurre - 1 cuillère à soupe d'huile - sel, poivre - 250 g de carottes - 3 oignons - 1 poireau - 25 cl de pineau des Charentes - jus du 1/2 citron - 1 orange - 50 g de crème fraîche"
2,- 500 g de blancs d'oeufs - 400 g de sucre semoule - 400 g de poudre d'amande - 100 g de sucre glace
2,"- 1 kg de pêches - 500 g de bananes - 1,2 kg de sucre roux - 1 bon morceau de beurre - 1 jus de citron"
1,"- 400 g de foies de volaille - 200 g d'oseille - 25 cl de crème fraîche - 1/2 cuillerée à café de paprika - sel, poivre"
2,- 200 g de beurre  - 200 g de sucre  - 1 paquet de sucre vanillé  - 4 jaunes d'oeufs  - 2 cuillères à soupe d'eau de vie de Mirabelle  - 125 g d'amandes mondées moulues  - 320 g de farine
0,"- 400 g de pâtes torsades multicolores (nature, tomates et épinards) - amandes entières émondées (deux poignées pour 4 personnes)  - surimi ou morceaux de saumon fumé (pas indispensable, mais rend la recette plus riche) - ciboulette - huile et vinaigre, ou crème fraîche selon votre envie"
0,"- 700 grs de chair de lapin - 300 grs de porc (échine desossé) - 300 grs de veau (blanquette de veau) - 2 oeufs - 1 oignon - 7 échalotes - 5cl de  cognac - thym, sel, poivre (3g de chaque) - barde de porc"
0,"- 3 'oeufs de cent ans' à écailler délicatement (en commerce asiatique) - un oignon et du gingembre (au goût) - 2 cuillères à soupe de vinaigre - 1 cuillère à soupe d'huile d'arachide - 1 cuillère à soupe de cognac ou de whisky - sel, sucre, poivre"
0,"- 170 g de girolles - 3 oeufs - 250 g de fromages blanc O% - 30 petits morceaux de lard nature - sel, poivre - 2 cuillères à soupe de crème fraîche - 1 cuillère à café d'huile d'olive - 4 brins de groseilles (facultatif)"
1,"- 4 escalopes de poulet ou de dinde fines  - 1/2 boîte de tomates en cube - 12 olives noires - 200 g de champignons de Paris émincés - 50 g de fromage râpé - huile d'olive - sel, poivre - ciboulette - 1 oignon - 1 gousse d'ail"
2,"- 3/4 d'un gros ananas - 3 oeufs - 150 g de sucre - 60 g de farine - 20 cl de crème fraiche - 20 cl de lait - cannelle, eau de fleur d'oranger"
1,- 1 kg d'escalopes de dinde - 1 oignon - 3 gousses d'ail - 2cm de gingembre - 2 cuillères à soupe de poudre de manioc - 3 citrons - 1/4 L de sauce soja (siave) - 3 carottes - 3 courgettes - 100 g de soja (facultatif) - 4 cuillères à soupe de miel - huile - poivre - 1/4 L d'eau
2,- 500 g fraises - 50 cl de crème fraîche liquide très froide - 100 g de sucre en poudre - 1 cuillère à café d'extrait de vanille
2,- 250 g de fromage blanc à 20 % - 15 biscuits à la cuillère (souples) - 2 feuilles de gélatine - 2 œufs - 1 bocal de framboises au sirop - 125 g de framboises fraîches - du sucre - 1 pincée de sel
2,"- 100 g de riz rond ou normal - 1 l de lait - 1 sachet de thé vert à la menthe - 1 carreau de chocolat noir - 4 cuillères à soupe rases de sucre (ou plus selon votre goût) - 1,5 cuillère à soupe de maizena"
2,- 4 oeufs - 500 g de crème de marron vanillée - 2 cuillères à soupe de rhum - 100 g de beurre mou - 1 cuillère à soupe de farine - 1 pincée de sel
0,- 1 pâte brisée - 300 g de saumon frais - 250 g de champignons - 3 oeufs - 1 l de court-bouillon pour poisson - 60 g de beurre - 40 g de farine - 25 cl de lait - 1 citron - beurre - sel et poivre
2,"- 175 g de farine - 2,5 cuillères à café de levure - 1 oeuf - 100 g de beurre - 100 g de sucre roux (c'est mieux) - 20 g de sucre vanillé - 3 cuillères à café de crème fraîche + du lait au feeling pour avoir une belle pâte ni trop liquide ni trop pâteuse - 2 cuillères à soupe de jus d'orange - 150 g de nutella (mais c'est surtout comme on veut, très gourmand ou pas) - moule type cake Pour agrémenter, facultatif (mais vivement conseillé): - poudre de noisette  - des biscuits pilés (environ 50 g) du style 4 ""petits lu pti dèj' miel et pépites de chocolat"" ou ""petits beurres"""
1,"- 3 blancs de poulet - 2 carottes - 2 branches de céleri + quelques feuilles - un cube bouillon de légumes - ail, sel, poivre - persil, 1 feuille de laurier - 12,5 cl de crème fraîche - eau - 1 aubergine - 1 bloc de mozzarella (300 g)"
1,"- 1 Litre de lait - 200 g de semoule fine - 3 Oeufs - 250 g Dé de jambon - 150 g de Gruyere Rapé - Sel, Poivre - Muscade - Beurre pour le plat"
1,"- pâte feuilletée - 4 carottes - 2 poireaux - 1 ou 2 boîte(s) de crabe en morceaux - 2 oeufs - crème fraîche + 1 yaourt crémeux - gruyère râpé  - sel, poivre, cumin, beurre"
1,- Papier d'aluminium renforcé - 1 andouillette - 1 verre de vin blanc - 2 cuillères à soupe de crème fraiche - 1 cuillère à soupe de moutarde - 2 oignons - 1 tomate - 1 morceau de beurre
0,"- 1 petite tranche de potiron - 1 radis noir - 1 oignon - des tiges de coriandre (gardez les feuilles pour un autre plat, ou pour décorer !) - sel - poivre noir"
1,- 4 tranches de saumon fumé - 250 g de saumon frais - 2 oeufs - 1 cuillère à soupe de Maïzena - 1 bouquet d'aneth - 20 g de beurre - sel poivre
1,- 1 poulet de 1 kg - eau - 1 cuillère à café de sel - 2 poireaux - 200 g d'épinards - 100 g de champignons - 5 cl de sauce soja - jus de citron - 15 cl de vinaigre environ
1,- 2 courgettes rondes moyennes - 2 petits filets de poisson blanc - 2 tomates - 1 oignon - 100 g de quinoa - 8 feuilles de basilic - sel et poivre - huile d'olive - 50 g de chapelure
2,- -1 pâte feuilletée - fond de crème d'amande:  - 150 g de beurre ramolli - 150 g de sucre semoule - 150 g de poudre d'amande - 2 oeufs - 150 g de beurre - 750 g de pommes reinettes (5 pommes) - 150 g de sucre semoule - 1 pincée de cannelle (facultatif) - 2 oeufs
1,- huile d'olive - 4 échalotes - 2 gousses d'ail - 1 kg de fruits de mer congelés - 1 poivron vert - 3 tomates - 25 cl litres de crème liquide - 1 pincée de piment de Cayenne - 1 pincée de paprika - herbes de Provence
2,- 1 pate brisée- 200g de chocolat blanc dessert- 150 ml de crème liquide- 1 feuille de gélatine- 400 g de framboises fraiches ou surgelées
2,- 750 g de framboises - 50 g de pignons - 2 oeufs + 2 jaunes - 75 g de sucre - 50 g de farine - 25 cl de crème liquide - sucre roux
1,"- 4 oeufs - 50 g de feta - 1 noix de beurre - sel et poivre, épices (origan, basilic, persil...)"
0,- 1 pâte feuilletée - 4 œufs - 25 cl de crème - 2 courgettes - 300 g saumon frais - sel - poivre - noix de muscade - ciboulette
1,"- 20 seiches congelées - 200 g de poivrons en dés congelés - 2 belles mangues  - 1 boîtes de tomates pelées  - 1 oignon - 1 cuillère à café de cumin - sel, et une bonne dose de poivre"
0,- 200 g de chanterelles - 8 coeurs d'artichauts en boîte - 1/4 de poivron rouge - 2 cuillères à soupe de crème fraiche liquide - paprika - cumin - sel et poivre
1,- 2 petits choux frisés - 2 beaux pavés de saumon frais (environ 400 à 450 g de poisson) - 2 tranches de saumon fumé - 120 g de riz long ou riz sauvage - 2 cuillers à soupe de sauce soja
2,"- 500 g de pommes reinettes - 5 cl de Calvados - 50 g de beurre + 20 pour le moule - 130 g de sucre - 3 oeufs, blancs et jaunes séparés - 100 g de farine - 1 sachet de levure chimique - 50 g de Maïzena - 20 cl de crème fraîche liquide - 60 g d'amandes effilées - 1 pincée de sel"
2,- Pour la pâte à gâteau: - 2 oeufs - 5 cuillères à soupe de farine - 5 cuillères à soupe de sucre - 2 cuillères à soupe d'eau - 1/2 paquet de levure alsacienne - 5 cuillères à soupe d'huile - Pour la crème chocolat: - 125 g de chocolat à cuire - 5 cuillères à soupe de sucre - 2 cuillères à soupe d'eau - 1 cuillère à soupe de beurre
1,- 1 orange pressée - 4 cuillères à soupe de sauce soja - 4 cuillères à soupe de vinaigre de riz - 1 cuillère à soupe de mirin - 2 gousses d’ail - 2 cuillères à soupe de gingembre frais râpé - poivre du moulin - quelques feuilles de basilic en chiffonade - 1 bloc de tofu extra ferme
0,- 250 g de lentilles en conserve - 3 grosses pomme de terre - 1/2 gros oignons (ou 2 petits)  - 3 branches de céleri branche - 4 cornichons moyen - 2 œufs  - 3 tranches de saumon fumé - jus de citron - 2 branches de persil frisé - 15 brins de ciboulette - Vinaigre de cidre - Huile d'olive - Moutarde
0,"- 900 g de pommes de terre - 60 g de beurre - sel, poivre - 150 g de gruyère - 6 œufs - persil haché - crème fraîche"
2,- 4 jaunes d'œufs - 50 g de sucre - 50 cl de lait demi-écrémé - 1 gousse de vanille - 1 cuillère à soupe de farine - 6 rouleaux de réglisse hachés en tout petits bouts
0,"- 400 g de saumon frais - 200 g de saumon fumé - 80 g de crème fraiche - 1 fjord (ou à défaut un yaourt crémeux) - 1 citron - 1 cuillère à soupe d'aneth finement      ciselée - sel, poivre - de quoi faire un court bouillon (1 oignon, vin blanc, cerfeuil, laurier...)"
1,- 2 tranches de jambon blanc ou braisé d'1/2 cm d'épaisseur - 2 oeufs - Un peu de beurre - Sel et poivre
1,"- 2 pâtes brisées - 1 aubergine - 1 oignon - 3 poivrons (1 vert, 1 rouge 1 jaune) - 3 tomates (bien mûres) - 320 g thon à l'huile  - 1 jaune d'oeuf - 1 branche de thym - 1 pincée de sel - 1 pincée de poivre"
1,- 350 g de tagliatelles  - 500 g d'épinards - 1 oignon - 1 louche de bouillon  - 2 filets d'anchois - 2 petites cuillères de parmesan râpé - sel et poivre
2,- 180 g de sucre - 180 g de beurre - 180 g de farine  - 3 oeufs - 1 bol de sucre glace - le jus d'un citron
2,- 3 blancs d'oeufs- 175 g de sucre- 1 sachet de sucre vanillée- 200g de noix de coco
1,"- 3 beaux magrets - 25 cl de fond de veau - 20 cl de vinaigre de framboise - 100 g de gelée de thé Marco Polo - 3 belles pommes Granny Smith - 2 cuillères à soupe de thé Marco Polo - 1 noix de beurre - 1 cuillère à soupe de sucre - sel, poivre"
2,- 800 g d'abricots au sirop - 370 g de confiture d'abricots (1 pot) - 160 g de poudre d'amandes - 300 g de boudoirs - 10 cl de rhum - Pour la crème pâtissière : - 50 cl de lait  - 1 sachet de sucre vanillé  - 100 g de sucre  - 2 jaunes d'oeuf + 1 oeuf entier  - 50 g de farine  - 5 cl de rhum
1,- 300 g de farine - 1 cuillère à café de sel - 3 œufs - 10 cl d'eau tiède
1,- 6 pieds paquets - 2 ou 3 pieds d'agneau - 1 oignon - 1 cuillère à soupe de farine - 1 cuillère à soupe de concentré de tomate - 2 carottes - 1 verre de muscat (de Lunel)  - 1 piment de Cayenne - 1 grosse pincée de raz el hanout - 1 pincée de sel au céleri (ou sel)  - thym - laurier  - 1 cube de bouillon
2,- 4 pommes parfumées à cuire - 250 g de raisins blancs - 200 g de farine - 100 g de beurre - 2 oeufs - 60 g de sucre semoule - 10 cl de crème fraîche - 1 cuillerée à soupe de maïzena - 1 cuillerée à soupe de farine - 1 pincée de sel
1,"- 2 kg de choucroute crue - 1,5 kg de palette fumée - 1 kg de collet fumé - 600 g de lard - 75 cl de vin blanc sec d'Alsace (type riesling) - 1 cuillère à soupe de saindoux - 10 baies de genièvre - 1 cuillère à soupe de graines de cumin (pas de carvi, du cumin) - 2 kg de pommes de terre à chair ferme (type charlotte ou amandine) - 2 gros oignons"
1,- 8 oeufs   - des tomates séchés (que l'on trouve dans le rayon des salades en sachet)
1,"- environ 150 g de reste de poulet cuit émincé - 1 grosse courgette - 1 oignon - 1 tasse de riz (80 g) - 2 tasses de bouillon de volailles - poivre, cumin, curcuma - 1 tomate (facultatif) - huile d'olive"
2,- Pour le mélange sec  (manger un yaourt et garder le pot ): - 4 pots (à yaourt) de farine - 2 pots 1/2 de sucre - 1 sachet de sucre vanillé - 2 pots de noisettes en poudre - 1 sachet de levure chimique - Pour le mélange liquide : - 100 g de beurre fondu - 3 cuillères à soupe de miel liquide (ou fondu) - 4 oeufs - 2 pots de lait - Pour le mélange de fruits : - 1 petite pomme (type golden ou un peu plus acide) - 80 à 100 g de noisettes décortiquées - 1 orange non traitée - une poignée d'écorce d'orange confite - Pour le glaçage : - 5 à 6 cuillères à soupe de sucre glace - 1 cuillère à soupe d'eau
