doc_id,titre,type,difficulte,cout,ingredients,recette
recette_23780.xml,Soufflé à la Chartreuse,Dessert,Facile,Moyen,- 4 oeufs (les blancs uniquement) - 40 cl de crème fraîche - 150 g de sucre - 10 cl de chartreuse verte,"NB : les ingrédients doivent être bien frais! Fouttez la crème fraîche en chantilly, puis incorporez-y la chartreuse. Dans un autre récipient, montez les blancs et le sucre en neige jusqu'à obtenir un mélage assez ferme. Mélangez la chantilly et le mélange blancs   sucre. Placez dans des coupelles individuelles au congélateur pendant 6h. On peut éventuellement ajouter des groseilles ou des amandes effilées."
recette_81081.xml,Tarte mi-figue mi-raisin,Dessert,Très facile,Bon marché,- 1 pâte feuilletée - 10 figues fraîches - 100 g de raisins secs - 80 g de sucre de canne - 1 sachet de sucre vanillé - 1/2 citron,"Préchauffer le four à 180°C (thermostat 6). Dans une casserole, faire fondre les 2 sucres dans un peu d'eau et le jus du 1/2 citron. Quand le sucre est fondu, y ajouter le beurre coupé en morceaux. Bien mélanger et faire bouillir doucement pendant 1 minute. Verser aussitôt ce mélange dans un moule à tarte et bien le répartir. Disposer joliment, face dessus ou dessous, les figues coupées en 2 et répartir les raisins secs. Disposer la pâte sur le tout en repliant bien le bord en-dessous. Faire cuire 40 minutes. Démouler dès la sortie du four (attention à ne pas vous brûler avec le jus caramélisé !). A déguster tiède ou froide."
recette_29724.xml,Charlotte à la crème de citron,Dessert,Facile,Moyen,- 24 biscuits à la cuillère - 20 cl de lait - 1 citron jaune - Pour la crème : - 20 cl de lait - 2 cuillères à soupe de farine - 160 g de sucre glace - 160 g de beurre - 2 citrons,"Préparer la crème : diluer la farine dans le lait froid puis les verser dans une casserole et porter le mélange à ébullition sans cesser de remuer puis ôter du feu. Mélanger le beurre ramolli avec le sucre dans un saladier jusqu'à ce que le mélange blanchisse puis incorporer la crème et le jus de citron. Bien mélanger jusqu'à obtention d'une crème parfaitement homogène. Tremper rapidement les biscuits dans le mélange lait et jus de citron puis en tapisser le fond et les côtés d'un moule à charlotte. Remplir la charlotte en alternant les couches de crème et de biscuit. Terminer par une couche de biscuits. S'il reste de la crème, la conserver au frais. Disposer le moule au frais pendant au moins 12 heures. Démouler pour servir et napper de la crème restante."
recette_40896.xml,Pain de la saint martin,Dessert,Facile,Moyen,- 400 g de farine - 200 g de bananes séchées - 30 g de levure de boulanger - 70 g de beurre - 40 g de sucre roux - 13 cl de jus de raisin - 80 g de noisettes en poudre - 1 oeuf entier + 2 jaunes - 15 cl de lait - 50 g d'écorces d'oranges confites - 1 cuillère à café de 4 épices - sel,"Faire chauffer le lait dans une casserole. Tamiser la farine dans un saladier faire une fontaine au milieu, effriter la levure de boulanger et verser le lait. Pétrir le tout et laisser reposer 30 minutes dans un endroit chaud. Incorporer le beurre, le sucre, le sel, 1 oeuf entier et 1 jaune. Former un boule, recouvrer d'un linge et laisser doubler de volume. Mettre les bananes à macérer dans le jus de raisin (environ 10 min). Egoutter. Les mélanger avec les noissettes, l'écorce d'orange et les 4 épices. Préchauffer le four à 200°C (thermostat 6-7). Abaisser la pâte sur un plan de travail fariné en lui donnant une forme rectangulaire. Puis déposer le rectangle sur une plaque à pâtisserie avec une feuille de papier sulfurisé dessous. Recouvrir le milieu avec l'appareil à la banane. Entailler la pâte débordante en diagonale afin de confectionner des croisillons en alternant droite et gauche. Badigeonner de jaunes d'oeufs et laisser cuire 25 minutes. Déguster... C'est un goûter très apprécié par les enfants... Mais aussi les grands..."
recette_53347.xml,Charlotte aux framboises et aux copeaux de chocolat,Dessert,Facile,Moyen,- 1 paquet de biscuits à la cuillère - 1 boite de famboises au sirop - 500 g de fromage blanc - 10cl de crème fraîche - 50 g de chocolat noir,"Détailler le chocolat en copeaux à l'aide d'un économe. Mélanger au fouet le fromage blanc avec la crème fraîche, incorporer des copeaux de chocolat. Prenez un moule à charlotte et tremper les biscuits dans le sirop des framboises (ne pas laisser tremper les biscuits plus de 2 secondes, ils ne doivent pas être trop mous) et les disposer dans le moule sur les côtés. Une fois le fond du moule recouvert ainsi que ses parois, renverser la moitié de la préparation au fromage blanc avec les copeaux de chocolat, recouvrir de framboises et de biscuits à la cuillère imbibés de sirop. Recommencer l'opération : fromage blanc, framboises, biscuits imbibés. Disposer la préparation au frais toute une nuit."
recette_166451.xml,Muffins au Nutella et speculoos,Dessert,Très facile,Bon marché,- 400 g de pâte à tartiner (type Nutella) - 4 oeufs - 100 g de farine - 4 spéculoos (coupés en morceaux mais surtout pas en miettes),Préchauffer le four à 200°C environ. Passer la pâte à tartiner quelques secondes au micro ondes afin de la ramollir (elle sera plus facile à mélanger). Verser tous les ingrédients dans un saladier. Mélanger bien afin que se soit homogène. Remplisser la plaque silicone à muffins (ne dépasser pas la moitié des trous car ça gonfle). Enfourner pendant 20 à 25 minutes environ. Vérifier avec la pointe d'un couteau. Régalez-vous !!!! Vous pouvez remplacer les spéculoos par un carré de chocolat blanc au milieu de chaque muffin. Mes filles raffolent de cette recette. C'est rapide et délicieux.
recette_23698.xml,Beurré normand,Dessert,Très facile,Bon marché,- 150 g farine - 150 g sucre - 100 g beurre - 10 cl de lait 1/2 écrémé - 10 cl de crème liquide entière - 1/2 paquet levure,"Mélanger le beurre mou, le sucre et la farine. Ajouter le lait. Puis la crème. Terminer par la levure. Il faut obtenir une belle pâte jaune clair, toute crémeuse. Faire cuire 30 minutes à 180°C, four traditionnel, jusqu'à obtenir une belle couleur brun foncé. Pas besoin de beurrer le moule, ça se démoule tout seul. Démouler dès la sortie du four. Le coeur du gâteau reste très moelleux. Attention, si on change les proportion ou les ingrédients, le rendu ne sera pas le même!"
recette_20074.xml,Le Fouesnantais,Dessert,Très facile,Moyen,- 6 grosses tranches de brioche - 1/2 litre de lait chaud - 1 sachet de sucre vanillé - 125 gr d'amandes en poudre - 150 gr de sucre en poudre - 3 oeufs - 1 kg de cerises type griottes Pour le dessus du gâteau : - 1/2 c à café de cannelle - 3 c à soupe de sucre en poudre - 2 c à soupe de chapelure fine - 70 gr de beurre demi-sel,"Emietter la brioche et verser le lait chaud dessus. Réduire en panade. Ajouter à ce mélange : le sucre, le sucre vanillé, les amandes en poudre, et les oeufs. Bien mélanger. Incorporer les cerises, mélanger à nouveau, puis verser dans un plat à four en terre (ou en porcelaine à feu), largemement beurré. Mélanger la cannelle, le sucre et la chapelure, et saupoudrer le dessus du gâteau avec ce mélange. Parsemer de flocons de beurre. Faire cuire 45 minutes au four préchauffé th 6 (ou 190° environ). Servir tiède ou froid sans démouler. Le gâteau doit être doré, presque caramélisé mais pas brûlé! A faire avec des griottes fraiches. Mais surgelées, c'est très bien aussi."
recette_12579.xml,Pain d'épices au miel,Dessert,Facile,Bon marché,- 125 g farine seigle (ou sarrasin) - 250 g farine blanche - 1 càc bicarbonate de soude - 1 càc grains d'anis - 1/2 càc cannelle en poudre - 1 sachet sucre vanillé - 3 clous de girofle moulus - 250 g miel brun - 15 cl lait - 1 oeuf,"Mélanger les farines, le bicarbonate, les épices et le sucre vanillé. Y faire une fontaine. Délayer le miel dans le lait chaud et rajouter l'oeuf battu. Verser le mélange dans la fontaine tout doucement et mélanger le tout au fur et à mesure. Verser dans un moule à cake beurré et faire cuire 50 minutes à 190°C."
recette_166342.xml,Les bons macarons de Monsieur Julien,Dessert,Moyennement difficile,Bon marché,- •Pour le biscuit :  - -225g de sucre glace - -125g d’amandes en poudre - -120g de blancs d’œufs (environ 4 œufs) - -60g de sucre  - -2 cuillères à soupe de cacao en poudre - •Pour la ganache :  - -200g de chocolat noir - -70g de crème fleurette,"1. Tamiser le sucre glace et les amandes en poudre dans un saladier. Puis mélanger avec un fouet. Ajouter le cacao en poudre. Mélanger de nouveau.2. Dans un autre saladier, monter les blancs d’œufs. Quand les blancs ont pris, ajouter le sucre en continuant de battre. 3. Incorporer cette préparation avec la première. Ne pas hésiter à casser les œufs montés. Puis mettre le mélange obtenu dans une poche à douille. Dresser sur du papier sulfurisé ou sur une ""flexiplaque"" en espaçant bien. Taper la plaque pour aplanir les biscuits et chasser l’air. Réserver à l'air libre environ 1h (le biscuit ne doit plus coller au doigt). Quand les biscuits sont prêts, enfourner  /- 15 min à 160°. 4. Pendant ce temps, préparer la ganache : faire fondre le chocolat au bain marie. Quand le chocolat est fondu, ajouter la crème. Mélanger. Réserver.5. Mettre la ganache dans une poche à douille, et garnir les biscuits au centre."
recette_29538.xml,Mousse au chocolat blanc,Dessert,Facile,Bon marché,- 100 g de chocolat blanc - 30 cl de crème fraîche entière liquide,"Râpez la plaquette de chocolat blanc en fins copeaux ou hachez-la à l'aide d'un couteaux-scie. Rassemblez les copeaux dans un saladier. Pour le bain-marie, choisissez une casserole suffisamment petit pour que le fond de la jatte ne touche pas celui de la casserole. Remplissez-la d'eau aux deux tiers de sa hauteur et placez la sur feu moyen. Au moment où l'eau commence à frémir, posez le saladier dedans. Mélangez les copeaux de chocolat et retirez du feu lorsqu'ils sont fondus. Dans le même temps, versez 10cl de crème fraîche liquide dans une petite casserole et portez-la à ébullition. Laissez tiédir, hors du feu. Ajoutez la crème au chocolat fondu, en un mince filet tout en mélangeant vivement pendant 3 min. Rassemblez quelques glaçons dans une grande jatte. Disposez un récipient plus petit sur les glaçons. Versez-y les 20cl de crème liquide restants. A l'aide du fouet ou d'un batteur électrique, travaillez-la jusqu'à ce qu'elle soit ferme. Si vous n'avez pas de glaçons sous la main, vous pouvez placez une jatte 10 minutes dans le congélateur avant d'y fouetter la crème. Versez alors deux grosses cuillerées de crème fouettée dans le chocolat et mélangez vivement avec une cuillère en bois pour obtenir une crème au chocolat souple. Incorporez enfin le reste de crème fouettée en la soulevant délicatement. Placez la mousse au réfrigérateur et laissez-la refroidir pendant 1h environ avant de servir. Pour réussir parfaitement votre mousse, utilisez un chocolat blanc de type pâtissier, dont la texture se tient mieux à la cuisson. Ne le cassez pas en morceaux mais râpez-le, il fondra ainsi plus facilement. NDLR : Une parfaite recette de Noel !"
recette_228051.xml,Yaourt biscuité aux cerises,Dessert,Facile,Bon marché,- 300 g de cerises  - 60 cl de lait 1/2 écrémé ou entier - 50 g de sucre + 1 cuillère à soupe (facultatif) - 1 noisette de beurre - 20 g de lait en poudre - 1 sachet de ferments lactiques - 4 biscuits cuillère (ceux qui sont mous),"Laver, équeuter et dénoyauter les cerises. Couper les cerises en 2 ou 4 si elles sont grosses et les faire revenir dans le beurre, ajouter la cuillère à soupe de sucre (facultatif).Laisser refroidir.Mélanger le lait, le lait en poudre, le sucre et les ferments. Casser les biscuits en morceaux et ajouter au lait.Déposer les cerises au fond des pots de yaourts, verser le lait aux biscuits. Cuire 8 heures avec une yaourtière.Vous pouvez ajouter quelques gouttes d’arôme amande amère aux cerises ou remplacer les cerises par des fraises (cuites surtout)."
recette_17837.xml,Gâteau sablé au rhum,Dessert,Facile,Bon marché,- 100 g + 190 g de sucre roux en poudre - 40 g + 225 g de farine - 250 g de beurre ramolli - 1 oeuf entier - 7 jaunes d'oeuf - 2 pincées de sel - 1 zeste de citron - 1/2 litre de lait - 5 cl de rhum brun,"Faire bouillir le lait. Travailler au batteur 5 jaunes d'oeufs et 100 g de sucre jusqu'à ce qu'ils blanchissent, ajouter 40 g de farine, puis le lait bouillant. Remettre dans la casserole sur feux doux, remuer sans cesse au fouet et laissr cuire 2 mn après le premier bouillon. Retirer du feu, ajouter le rhum en mélangeant. Réserver cette crème patissière. Dans un saladier mélanger dans l'ordre: le beurre en pommade, les 190 g de sucre, l'oeuf entier, 1 jaune d'oeuf, le sel, le zeste et la farine. Etaler à l'aide d'une poche la pâte sur le fond et les bords d'un moule à manqué de 16/18 cm de diamètre. Remplir le centre de crème patissière et recouvrir du reste de pâte, toujours à l'aide d'une poche. On ne doit plus voir la crème. Garder au frais 2 heures. Dorer le dessus à l'aide d'un pinceau trempé dans un mélange de jaune d'oeuf et de 3 cuillères à soupe d'eau. Faire chauffer le four à 190°C et laisser cuire 40 à 50 mn. Servir froid le lendemain. Attention le gâteau doit être cuit la veille."
recette_28610.xml,Gâteau glacé au fromage blanc,Dessert,Très facile,Bon marché,- 400 g de fromage blanc - 100 g de sucre - 100 g de beurre - 1 pincée de vanille en poudre - rhum,"Bien travailler dans un bol avec une cuillère en bois le beurre, pour qu'il devienne moelleux et mousseux, ensuite, incorporer le sucre, la vanille et le fromage blanc. Amalgamer soigneusement le mélange, le verser dans un moule mouillé au rhum, et le mettre au réfrigérateur pendant au moins 4 heures avant de servir. Le mieux est de préparer ce dessert la veille ! vin blanc moelleux"
recette_24897.xml,Gâteau au potiron de mamie,Dessert,Très facile,Bon marché,- 100 g de sucre roux - 4 oeufs - 1 cuillère à café de jus de citron - 1 cuillère à café de cannelle - 125 g de noisettes hachées - 100 g de chocolat noir - 300 g de pulpe de citrouille finement râpée - 80 g de farine - 1 cuillère à café de levure chimique - 150 g de confiture d'abricot (facultatif),"Mélangez le sucre et les oeufs jusqu'à ce que le mélange blanchisse. Ajoutez le citron, la cannelle et le chocolat fondu. Mélangez alternativement le potiron râpé et la farine (au préalable mélangée à la levure), à la préparation à base d'oeufs. Mettez la préparation dans un moule à manqué beurré. Cuisez le gâteau 40 mn Th 180°C. Saupoudrez de sucre. Eventuellement, coupez-le en deux dans le sens de la longueur et garnissez-le de confiture d'abricot."
recette_43155.xml,Biscuits de Noël aux noisettes (Nüsskipfel),Dessert,Très facile,Bon marché,- 210 g de beurre - 250 g de farine - 200 g de noisettes en poudre - 170 g de sucre - un sachet de sucre vanillé - environ 6 cuillères à soupe de sucre glace,"Mélanger le beurre, la farine, et les noisettes en poudre pour obtenir une pâte. La rouler en saucisse d'environ 2,5 cm de diamètre. Mettre au frais 1 h. Découper en tranches d'1 à 2 cm d'épaisseur, et former des croissants (forme du type ""Croissants de lune""). Faire cuire à 175°C (thermostat 5-6), 15 min environ. Laisser tiédir quelques instants, avant de les rouler dans un mélange sucre glace/sucre vanillé (attention : les biscuits sont friables à la sortie du four!). Conserver au frais et au sec."
recette_222247.xml,Dulce de leche glacé,Dessert,Facile,Bon marché,- 1 boîte de lait concentré sucré (40 cl) - 15 cl de crème liquide à 35 % de MG - 35 cl de lait - 2 cuillères à café d'extrait de vanille,"Placer la boîte de lait fermée dans une casserole et recouvrir d'eau. Couvrir et porter à ébullition, maintenir à ébullition pendant 1h50. Laisser refroidir.Mélanger la crème et le lait, ajouter la vanille. Ouvrir la boite et transvaser dans un saladier (veiller à ce qu'elle soit froide sinon risque d'éclaboussures !!!).Verser progressivement le mélange crème-lait, dans le lait concentré en fouettant. Bien fouetter jusqu’à l’obtention d’un mélange lisse. Couvrir et réfrigérer jusqu’à ce que le mélange soit complètement froid. Brasser le mélange. Le verser dans une sorbetière et congeler selon les instructions du fabricant. Servir immédiatement pour une glace moelleuse, ou mettre au congélateur toute la nuit pour une glace plus ferme."
recette_22944.xml,Crème caramel classique,Dessert,Très facile,Bon marché,- 1 l de lait - 1 gousse de vanille - 6 oeufs - 14 cuillères à soupe de sucre + 20 morceaux,"Inciser la gousse de vanille et la mettre dans le lait. porter le lait à ébullition. Pendant ce temps, dans un grand saladier, fouetter les oeufs entiers avec le sucre, puis ajouter le lait en prenant soin de ne pas cuire les oeufs ; ôter la gousse de vanille. Dans une casserole à fond épais faire caraméliser les morceaux de sucre avec un fond d'eau, lorsque le caramel est fait, en chemiser un moule. Verser l'appareil dans le moule caramélisé et enfourner au bain-marie à 180°C pour 45 mn environ. Idéalement le dessus doit rester brillant (miroir) et non coloré. Laisser refroidir et entreposer au réfrigérateur. Déguster très frais."
recette_72734.xml,Tiramisu chocolaté,Dessert,Facile,Moyen,- environ 50 biscuits à la cuillère - 150 g de chocolat noir - 500 g de mascarpone - 3 cuillères à soupe de sucre vanillé - 6 oeufs - 3 à 4 cuillères à soupe de sucre semoule - du café fort (pour tremper les biscuits) ou café soluble,"Faire fondre le chocolat noir (140 g)avec un peu d'eau pour qu'il ne brûle pas. Mélanger les 6 JAUNES d'oeufs aux 500 g de mascarpone, aux 3 cuillères à soupe de sucre vanillé et au chocolat fondu. Monter les 6 BLANCS d'oeufs en neige et les incorporer au mélange ci-dessus. Faire fondre 10 g de chocolat avec du café fort (assez pour pouvoir tremper les biscuits à la cuillère) et 3 cuillères à soupe de sucre semoule. Tremper les biscuits à la cuillère dans le liquide obtenu très peu de temps afin qu'ils ne soient pas trop imprégnés (ou sinon ce n'est pas très agréable). Tapisser le fond du plat avec une première couche de biscuits imbibés. Puis mettre dessus une couche du mélange de mascarpone chocolaté. Puis ajouter encore une couche de biscuits puis de mascarpone chocolaté. Ainsi de suite jusqu'a ce qu'il ne reste plus de biscuits à la cuillère. Terminer par une couche de mascarpone que vous pouvez saupoudrer de cacao, de copeaux de chocolat, de petites graines de pavot torréfiés..."
recette_56056.xml,"Crumble aux poires, pommes et oranges confites",Dessert,Très facile,Bon marché,- Pour le crumble : - 150 g de farine - 150 g de sucre ou de cassonade - 50 g de pralin - 150 g de beurre froid - 1 grosse pincée de sel - Pour les fruits : - 600 g de pommes - 600 g de poires - 1 citron - 1 cuillère à café de cannelle en poudre - Environ 30 g d'oranges confites - 50 g de raisins secs - 30 g de cassonade,"Dans une jatte, à l'aide d'une cuillère en bois (ou dans le bol du mixer), mélangez la farine, le sucre, le sel et le beurre coupé en lamelles. Le mélange ne doit pas s'agglomérer : si besoin, émiettez-le à la fourchette. Réservez le au frais, couvert d'un film alimentaire. Pendant ce temps, pelez les pommes et les poires en gros quartiers (les fruits seront ainsi fondants après cuisson), citronnez-les pour éviter qu'ils ne noircissent. Saupoudrez-les avec la cannelle et la cassonade. Ajoutez les raisins secs et les oranges confites taillées en petits dés. Mélangez bien. Préchauffez le four à 200°C (thermostat 6-7). Déposez les fruits dans un plat à gratin et recouvrez-les de crumble. Laissez cuire une bonne trentaine de minutes jusqu'à ce que la surface commence à dorer. Servir le crumble tiède dans son plat de cuisson, et accompagner avec au choix, de la crème fraîche, ou une boule de glace vanille."
recette_82096.xml,Cake aux abricots moelleux,Dessert,Très facile,Bon marché,- 1 sachet d'abricots moelleux - 175 g de farine - 200 g de sucre - 1 pincée de sel - 125 g de beurre - 15 cl de lait - 2 oeufs - 1 sachet de levure en poudre,"Faire une pâte avec 175 g de farine, 150 g de sucre, le sel, 75 g de beurre, le lait, les oeufs et la levure. Couvrir l'intérieur d'un moule à cake de papier sulfurisé, verser au fond un mélange bien fouetté de beurre fondu et sucre restant. Mettre les abricots par dessus (s'il en reste les couper en morceaux les rouler dans la farine et les rajouter à la pâte). Verser la pâte pour couvrir le tout. Faire cuire environ 40 minutes au four à 200°C (thermostat 6/7) plaque du bas en surveillant (la lame d'un couteau plantée au milieu doit ressortir sèche) éventuellement couvrir de papier aluminium si cuisson prolongée. Démouler et laisser tiédir ou refroidir pour servir. muscat de rivesaltes"
recette_23836.xml,Oeufs au lait (Portugal),Dessert,Facile,Bon marché,- 60 cl de lait - 80 g de sucre vanillé - 3 œufs,"Mettre à bouillir le lait avec le sucre et la vanille. Préchauffer le four à 150°C (thermostat 5). Battre les œufs en omelette. Verser doucement le lait bouillant sur les œufs, en continuant de les mélanger. Placer les oeufs au lait dans un moule beurré ou caramélisé, qui sera aussi le plat de service. Cuire 25 à 30 min environ. Servir froid ou à température ambiante."
recette_66406.xml,Tarte au melon,Dessert,Très facile,Bon marché,- 1 pâte feuilletée - 1 petit melon - quelques copeaux de chocolat - 1 oeuf - 50 g de beurre fondu - 50 à 100 de sucre (si le melon est déjà bien sucré 50 g suffisent),"Etalez la pate dans un moule à tarte. Coupez le melon en cubes ou en lamelles, déposez-les sur la tarte. Battez l'oeuf avec le beurre fondu puis le sucre, versez sur la tarte. Ajoutez des copeaux de chocolat. Faire cuire 30 à 35 min au four à 210°C (thermostat 7). L'été : un délice ! Champagne, Montbazillac..."
recette_50320.xml,Pannequets de bananes,Dessert,Très facile,Bon marché,- 25 cl de pâte à crêpes sucrée - 4 grosses bananes - 4 cuillères à soupe de crème aigre ou de yaourt épais - 1 zeste fin d'1 orange ou de 2 citrons - 3 cuillères à soupe de sucre en poudre - 120 g de noix concassées - huile pour friture - 2 cuillères à soupe de jus d'orange ou de citron,"Réserver un peu de pâte à crêpes (environ 2 c. à soupe) et faire cuire les crêpes en les gardant au chaud quand elles sont cuites. Couper les bananes en rondelles puis écraser les bananes à la fourchette jusqu'à ce qu'elles soient lisses et sans morceaux. Incorporer le yaourt, le zeste, 1 cuillère à soupe de sucre et les noix. Au milieu de chaque crêpe, placer environ 2 cuillères à soupe de mélange à la banane en étalant légèrement. Enduire d'un peu de pâte à crêpes réservée le bord de la crêpe le plus éloigné de vous. Rouler la crêpe à partir du bord devant vous pour en faire un paquet et appuyer sur l'extrémité enduite de pâte crue pour souder le pannequet. Faire chauffer l'huile à 185°C et déposer précautionneusement les pannequets dans l'huile. Faire frire 2 minutes, ils doivent être croustillants et dorés. Les mettre au fur et à mesure sur du papier absorbant avec une écumoire. Quand ils sont tous prêts, arroser du jus d'orange et saupoudrer du reste du sucre. Servir immédiatement. Manger de préférence chaud."
recette_228005.xml,Irmik tatlisi (gâteau Turc),Dessert,Facile,Bon marché,- 1 pot de yaourt - 2.5 pots de semoule fine - 1/2 pot de farine - 1 pot de sucre - 1 pot d'huile - 3 oeufs - 1 sachet de sucre vanillé - 1 sachet de levure - 4 pots de sucre en poudre - 4.5 pots d'eau - quelques gouttes de citron,"Préchauffer le four à 180°C (thermostat 6).Casser les oeufs dans un saladier, ajouter les sucres. Battre jusqu'à ce que le mélange soit mousseux. Ajouter les ingrédients suivant petit à petit : huile, yaourt, semoule, farine et enfin levure. Huiler un plat puis y verser le mélange. Cuire environ 30 minutes. Pendant ce temps, préparer le sirop : dans un faitout, mettre le sucre et l'eau à chauffer, quand le mélange arrive à ébullition, ajouter le citron et laisser bouillir encore 10 minutes. Sortir le gâteau du four et le laisser refroidir 5 minutes puis l'arroser avec le sucre."
recette_46275.xml,Banoffee Cheesecake,Dessert,Facile,Moyen,"- 1 boîte de lait concentré sucré - 150 g de ""digestive biscuits"" (à défaut des spéculoos ou des petits beurres) - 100 g beurre demi-sel - 3 bananes mûres - 250 g mascarpone - 100 g sucre - 1 cuillère à café d'essence de vanille - 2 blancs d'œuf","Mettre la boîte de lait concentré au bain-marie pendant au moins 2 heures (ne pas oublier de refaire le plein d'eau régulièrement !) Retourner la boite à mi-cuisson pour bien unifier le toffee.Réduire les biscuits en miettes (ne pas laisser de trop gros morceaux). Faire fondre le beurre et mélanger avec les biscuits. Etaler sur le fond d'un moule à charnière, sur un fond de papier sulfurisé beurré, en appuyant bien. Mettre au frigo. Au bout de 2 heures de cuisson, sortir la boîte de lait de la casserole, laisser refroidir un peu, puis ouvrir la boite, verser dans un saladier et bien mélanger pour enlever les grumeaux. Etaler le toffee ainsi obtenu sur le fond de biscuit, puis y déposer les bananes coupées en rondelles.Mélanger la mascarpone et le sucre, avec l'essence de vanille, puis y incorporer vigoureusement les blancs d'œuf montés en neige. Etaler la crème sur la couche de bananes et mettre au frigo jusqu'au service.Une recette qu'on me réclame de partout depuis un moment, mes amis en redemandent à chaque fois !Pour une crème plus onctueuse, on peut supprimer les blancs d'oeufs, et pour une finition plus épaisse, doublez la quantité de mascarpone ou rajoutez 250g de crème fouettée. Avis aux gourmands."
recette_83093.xml,Tresse du dimanche,Dessert,Facile,Bon marché,- 1 kg de farine - 1 cuillère à soupe de sel - 1 cube de 42 g de levure fraiche - 100 g de sucre - 125 g de beurre - 60 cl 1/2 de lait - 1 jaune d'oeuf,"Mélangez la farine et le sel dans une jatte et faites la fontaine. Ajoutez-y le beurre ramoli, le sucre et le lait dans lequel vous aurez dissout la levure. Bien mélangez et pétrissez longuement afin d'obtenir une pâte souple et lisse. A la main il faut compter 20 à 30 minutes de pétrissage, suivant l'énergie qu'on y met. Pour ma part, j'utilise les crochets à pâte de mon robot à main, je pétris 5 minutes, je laisse poser 10 minutes et je repétris une quinzaine de minutes. Laissez lever à couvert pendant minimum une heure sachant que plus ça lève meilleur ce sera. Un petit truc pour les pressés, en 30 minutes, dans un four préalablement tempéré à 40°C, la pâte lèvera 2 fois plus vite. Ensuite, partagez la pâte en 4 parts égales. En prendre deux que vous façonnerez en long boudins. Posez-les en croix, prenez à chaque fois les deux brins qui se trouvent à l'opposé (en commençant bien évidemment par le boudin du dessous), croisez-les, faites la même chose avec les deux autres brins et ainsi de suite jusqu'à obtenir une tresse. Faites de même avec les deux autres portions de pâte. Badigonnez avec le jaune d'oeuf et laissez lever à nouveau une trentaine de minutes. Enfournez pendant 45 minutes à 180°C (thermostat 6). J'ai testé et adapté pas mal de recettes pour arriver à celle-ci. C'est celle qui se rapproche le plus de celle que j'achète en boulangerie. Les puristes trouveront à redire sur la quantité de sucre, mais ce n'est que comme cela que j'ai pu retrouver le goût de celle du boulanger."
recette_168444.xml,"Dessert au fromage blanc ""monaco""",Dessert,Très facile,Bon marché,"- biscuits à la cuiller - 2 cuillerées à café de rhum ou de cognac - 150g de fruits confits - 200g de fruits frais (melons, kiwis, oranges, fraises, mûres...) - 500g de fromage blanc à la crème - 4 cuillerées a soupe de sucre - 4 cuillerées a soupe de lait - 2 blancs d'œufs","- Arroser légèrement les biscuits de rhum ou de cognac.- Hacher les fruits confits. Peler les fruits frais, retirer les grains si nécessaires (melon). Les couper en morceaux.- Tapisser les bords et le fond d'un plat a dessert avec les biscuits. - Mélanger le fromage blanc avec le lait, le sucre et les fruits confits- Battre les blancs d'œufs en neige et les mélanger au fromage blanc.- Incorporer la moitié des fruits et verser le mélange dans le plat garni de biscuits.- Décorer avec le reste de fruits. Mettre au frigo 30min avant de servir."
recette_10859.xml,Tarte aux pralines,Dessert,Moyennement difficile,Moyen,- 1 pâte brisée ou sablée - 200 g de pralines - 2 œufs - 250 g de crème épaisse,"Faire une pâte à tarte selon votre recette habituelle et la faire cuire à blanc dans un four préchauffé.Pendant ce temps, mélanger la crème et les oeufs, puis ajouter les pralines broyées au mixer. Lorsque la pâte est cuite à blanc, la laisser refroidir et ajouter le mélange ci-dessus. Remettre la tarte au four à température 6/7 (180°) pendant environ 30 min (à surveiller).Une fois cuite, la laisser refroidir avant de servir."
recette_17154.xml,Tarte au sucre du Nord (briochée),Dessert,Très facile,Bon marché,- Pour la pâte briochée :  - 250 g de farine - 1 oeuf - 125 g de beurre - 1 dl de lait - 10 g de levure de boulanger - 10 g de sucre - 1 pincée de sel - Pour la garniture au sucre : - 125 g de vergeoise blonde - 1 jaune d'oeuf - 2 cuillères à soupe de lait (ou de crème liquide) - 30 g de beurre,"Préparation de la pâte : délayer la levure dans le lait à peine tiède et légèrement sucré. Laisser reposer pendant la préparation des autres ingrédients. Dans une terrine, placer la farine tamisée. Faire une fontaine. Placer le beurre mou coupé en morceaux, l'oeuf et le sel. Ajouter la levure délayée et amalgamer le tout du bout des doigts. Former une boule de pâte et la travailler sur la planche. Laisser lever au tiède 1 heure, puis abaisser la pâte au rouleau et foncer un grand moule à tarte à fond plein. Faire lever dans une atmosphère tiède, pendant 2 heures environ pour qu'elle double de volume. Préparation de la garniture :Sur la tarte levée, répartir uniformément une bonne couche de vergeoise à 1cm des bords. Mélanger en battant l'oeuf et le lait. Verser sur le sucre pour l' humecter. Parsemer de noisettes de beurre à la surface. Faire cuire de 20 à 30 mn à thermostat 7 : la pâte doit être cuite et la garniture dorée. Servir tiède."
